# Peakfit fitted function data
# Source: E:/VS_CODE/PCM_Fano/10nm_5L_norm.txt
# Parameters:
# iC=171400.0
# iD=100000.0
# ib=-0.08120321269540899
# ig0=4.359177827562733
# iq=-38.502211192429684
# ia=0.5431
# iL=12.0986
# N=4.299432080128154e-09
# y0=0.005073953459880232
#
# iw	y_model	y	residual
544.1177	0.009920790858402442	0.00862	-0.0013007908584024425
544.9484	0.009473937454121206	0.0101	0.0006260625458787937
545.779	0.009075930745466218	0.0104	0.0013240692545337818
546.6095	0.00872031918508375	0.00594	-0.0027803191850837494
547.4398	0.008401695102472356	0.00684	-0.0015616951024723562
548.27	0.00811539740504997	0.00594	-0.002175397405049969
549.1	0.007857521569533444	0.00684	-0.0010175215695334442
549.9298	0.007624690954867815	0.00594	-0.001684690954867815
550.7595	0.00741397881547004	0.00267	-0.00474397881547004
551.5891	0.007222886635533455	0.00713	-9.288663553345521e-05
552.4185	0.0070492690923630525	0.00475	-0.0022992690923630526
553.2478	0.006891219405935178	0.00594	-0.0009512194059351784
554.077	0.006747094519461737	0.00475	-0.001997094519461737
554.9059	0.00661548614203632	0.00654	-7.548614203631981e-05
555.7348	0.006495081335949385	0.00386	-0.002635081335949385
556.5635	0.0063847967628552745	0.00327	-0.0031147967628552746
557.392	0.006283646394383347	0.00416	-0.002123646394383347
558.2204	0.006190746376033971	0.00446	-0.0017307463760339705
559.0486	0.006105334079734671	0.00416	-0.001945334079734671
559.8768	0.006026701282590318	0.00267	-0.003356701282590318
560.7047	0.0059542619765911775	0.00208	-0.0038742619765911777
561.5325	0.005887448120285176	0.00475	-0.001137448120285176
562.3602	0.005825768394920946	0.00386	-0.001965768394920946
563.1877	0.005768788228746673	0.00297	-0.002798788228746673
564.015	0.005716109179788565	0.00119	-0.004526109179788565
564.8422	0.005667366512608339	0.00238	-0.0032873665126083385
565.6693	0.005622237308792147	0.00297	-0.002652237308792147
566.4962	0.005580434306493449	0.00297	-0.002610434306493449
567.323	0.005541687217016094	0.00267	-0.0028716872170160943
568.1497	0.00550575586275115	0.00208	-0.0034257558627511504
568.9761	0.0054724296812564644	0.00238	-0.0030924296812564643
569.8025	0.005441497417971233	0.000297177	-0.005144320417971233
570.6287	0.005412785449345801	0.00267	-0.0027427854493458008
571.4547	0.005386127666411524	0.00089153	-0.004494597666411524
572.2806	0.005361369365422307	0.00208	-0.0032813693654223076
573.1063	0.005338374912655133	0.00089153	-0.004446844912655133
573.9319	0.005317014467718811	0.00089153	-0.004425484467718811
574.7574	0.005297171732594684	0.00089153	-0.004405641732594685
575.5827	0.005278742010136328	0.00119	-0.004088742010136328
576.4078	0.00526162656219669	0.0	-0.00526162656219669
577.2329	0.00524573078529114	0.000297177	-0.00494855378529114
578.0577	0.005230976888787067	0.00089153	-0.004339446888787068
578.8824	0.005217283985173983	0.00178	-0.003437283985173983
579.707	0.005204581053607717	0.00149	-0.003714581053607717
580.5315	0.0051928024312966475	0.00238	-0.0028128024312966474
581.3558	0.005181888626567018	0.00208	-0.003101888626567018
582.1799	0.0051717830710292755	0.00119	-0.003981783071029275
583.0039	0.005162432246323	0.00119	-0.003972432246323
583.8278	0.005153787769713443	0.00149	-0.003663787769713443
584.6514	0.005145806572020093	0.0	-0.005145806572020093
585.475	0.005138443884814283	0.00089153	-0.004246913884814283
586.2984	0.0051316626792932635	0.00297	-0.0021616626792932635
587.1216	0.00512542662229701	0.00149	-0.0036354266222970097
587.9448	0.005119700547536692	0.00149	-0.003629700547536692
588.7677	0.005114455091344078	0.000594354	-0.004520101091344078
589.5905	0.0051096595573667395	0.00238	-0.0027296595573667393
590.4132	0.005105286646344544	0.00178	-0.0033252866463445445
591.2357	0.005101311318401823	0.00386	-0.0012413113184018229
592.0581	0.005097709190825313	0.00119	-0.003907709190825313
592.8804	0.005094457979684577	0.00267	-0.0024244579796845766
593.7025	0.0050915371668663	0.00327	-0.0018215371668662997
594.5244	0.005088927115054718	0.00267	-0.0024189271150547183
595.3462	0.005086609166629449	0.00357	-0.0015166091666294489
596.1678	0.00508456641502369	0.00297	-0.0021145664150236903
596.9894	0.005082782288783835	0.00238	-0.0027027822887838344
597.8107	0.005081242313095693	0.00267	-0.002411242313095693
598.632	0.005079931721935698	0.00208	-0.0029999317219356982
599.453	0.0050788376568155205	0.000297177	-0.0047816606568155205
600.2739	0.005077947278632025	0.00089153	-0.004186417278632025
601.0947	0.005077248840631751	0.00208	-0.0029972488406317514
601.9153	0.005076731344826516	0.00297	-0.0021067313448265164
602.7358	0.00507638429839002	0.00178	-0.00329638429839002
603.5562	0.005076197912707067	0.00327	-0.0018061979127070673
604.3763	0.005076162958251935	0.00267	-0.0024061629582519347
605.1964	0.0050762707096679805	0.00505	-2.6270709667980743e-05
606.0163	0.005076512955086571	0.00208	-0.002996512955086571
